url,family,locale,source,http_status,final_url,redirect_count,indexable,canonical,title,meta_description,h1,robots_meta,hreflang,structured_data_types,notes
https://vediums.com/en/celpe-bras-exam-prep,objective,en,sitemap.xml,200,https://vediums.com/en/celpe-bras-exam-prep,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/learn-english-online,language-pillar,en,sitemap.xml,200,https://vediums.com/en/learn-english-online,0,sim,https://vediums.com/en/learn-english-online,Learn English Online — Live Classes (A1 to C1) | Vedium,Vedium,1 h1(s): Learn English online in live classes with a real teacher,"index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/en/english-for-job-interviews,objective,en,sitemap.xml,200,https://vediums.com/en/english-for-job-interviews,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/english-for-developers,objective,en,sitemap.xml,200,https://vediums.com/en/english-for-developers,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/business-english-online,objective,en,sitemap.xml,200,https://vediums.com/en/business-english-online,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/english-for-travel,objective,en,sitemap.xml,200,https://vediums.com/en/english-for-travel,0,sim,https://vediums.com/en/english-for-travel,English for Travel — Vedium,"English for travel with live classes: airport, hotel, restaurant, transportation, emergencies and practical conversation.",1 h1(s): Practical English to travel with real independence,"index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/en/english-for-customer-service,objective,en,sitemap.xml,200,https://vediums.com/en/english-for-customer-service,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/certificado,institutional,en,sitemap.xml,200,https://vediums.com/en/certificado,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/comunidade,institutional,en,sitemap.xml,200,https://vediums.com/en/comunidade,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/programa-de-indicacao,conversion,en,sitemap.xml,200,https://vediums.com/en/programa-de-indicacao,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/empresas,b2b,en,sitemap.xml,200,https://vediums.com/en/empresas,0,sim,https://vediums.com/en/empresas,Vedium for Companies — team language training,"Live English, Yoruba and Portuguese-for-foreigners classes for teams: per-employee diagnostics, classes grouped by level and goal, and progress reports for managers.","1 h1(s): Your team fluent in languages, with 100% live classes","index, follow, max-image-preview:large",6,Organization;Service,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/en/carreiras,institutional,en,sitemap.xml,200,https://vediums.com/en/carreiras,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/diferenciais,institutional,en,sitemap.xml,200,https://vediums.com/en/diferenciais,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/en/metodologia,institutional,en,sitemap.xml,200,https://vediums.com/en/metodologia,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es,homepage,es,sitemap.xml,200,https://vediums.com/es,0,sim,https://vediums.com/es,Vedium - Cursos Online en Vivo en Cinco Idiomas,"Aprende inglés (niveles A1 a C1) y yoruba con Vedium: clases en vivo con profesores calificados, certificado de finalización y acompañamiento real. Empieza tu camino hacia la fluidez hoy mismo.",0 h1(s),"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",6,ContactPoint;EducationalOrganization;PostalAddress,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/catalogo,course-hub,es,sitemap.xml,200,https://vediums.com/es/catalogo,0,sim,https://vediums.com/es/catalogo,Catálogo de Cursos — Cursos de Idiomas Online en Vivo | Vedium,"Catálogo de cursos en vivo de Vedium: inglés (A1 a C1), yoruba y portugués para extranjeros (PLE). Profesores calificados y certificado.",0 h1(s),"index, follow, max-image-preview:large",6,ItemList;ListItem,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/sobre,institutional,es,sitemap.xml,200,https://vediums.com/es/sobre,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/como-funciona,institutional,es,sitemap.xml,200,https://vediums.com/es/como-funciona,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/faq,institutional,es,sitemap.xml,200,https://vediums.com/es/faq,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/contato,conversion,es,sitemap.xml,200,https://vediums.com/es/contato,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/planos,conversion,es,sitemap.xml,200,https://vediums.com/es/planos,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/matricula,conversion,es,sitemap.xml,200,https://vediums.com/es/matricula,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/aula-diagnostica,conversion,es,sitemap.xml,200,https://vediums.com/es/aula-diagnostica,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/prueba-de-nivel-de-portugues,conversion,es,sitemap.xml,200,https://vediums.com/es/prueba-de-nivel-de-portugues,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/blog,blog-hub,es,sitemap.xml,200,https://vediums.com/es/blog,0,sim,https://vediums.com/es/blog,Guías de portugués brasileño para expatriados | Vedium,"Guías gratuitas de portugués brasileño para expatriados y vida diaria en Brasil, escritas por el equipo de profesores de Vedium.",1 h1(s): Blog de Vedium: Portugués brasileño para expatriados,"index, follow, max-image-preview:large",0,Blog;BreadcrumbList;ListItem;Organization,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/blog/portugues-brasileno,blog-category,es,sitemap.xml,200,https://vediums.com/es/blog/portugues-brasileno,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/curso-de-ingles-online-en-vivo,language-pillar,es,sitemap.xml,200,https://vediums.com/es/curso-de-ingles-online-en-vivo,0,sim,https://vediums.com/es/curso-de-ingles-online-en-vivo,Curso de Inglés Online en Vivo (A1 a C1) — Vedium,"Curso de inglés online en vivo de Vedium: clases en tiempo real con profesor, de A1 a C1, enfocado en conversación, con certificado y un plan según tu objetivo. Desde US$ 120/mes.",1 h1(s): Aprende inglés online en clases en vivo con un profesor real,"index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/ingles-para-entrevistas-de-trabajo,objective,es,sitemap.xml,200,https://vediums.com/es/ingles-para-entrevistas-de-trabajo,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/ingles-para-desarrolladores,objective,es,sitemap.xml,200,https://vediums.com/es/ingles-para-desarrolladores,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/ingles-de-negocios,objective,es,sitemap.xml,200,https://vediums.com/es/ingles-de-negocios,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/ingles-para-viajar,objective,es,sitemap.xml,200,https://vediums.com/es/ingles-para-viajar,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/ingles-para-atencion-al-cliente,objective,es,sitemap.xml,200,https://vediums.com/es/ingles-para-atencion-al-cliente,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/curso-de-yoruba-online,language-pillar,es,sitemap.xml,200,https://vediums.com/es/curso-de-yoruba-online,0,sim,https://vediums.com/es/curso-de-yoruba-online,Curso de Yoruba Online — Clases en Vivo con Profesores Reales | Vedium,"Aprende yoruba online con clases en vivo: pronunciación, tonos, saludos, vocabulario y contexto cultural. Un camino estructurado para principiantes y para quienes buscan reconectar con sus raíces.","1 h1(s): Aprende yoruba online con estructura, pronunciación y contexto cultural real","index, follow, max-image-preview:large",5,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/yoruba-para-principiantes,objective,es,sitemap.xml,200,https://vediums.com/es/yoruba-para-principiantes,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/yoruba-cultura-y-ancestralidad,objective,es,sitemap.xml,200,https://vediums.com/es/yoruba-cultura-y-ancestralidad,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/portugues-para-extranjeros,language-pillar,es,sitemap.xml,200,https://vediums.com/es/portugues-para-extranjeros,0,sim,https://vediums.com/es/portugues-para-extranjeros,Portugués para Extranjeros Online — Clases en Vivo | Vedium,"Aprende portugués de Brasil online con clases en vivo para extranjeros: conversación real, pronunciación, vocabulario cotidiano y cultura para vivir, trabajar y estudiar en Brasil.","1 h1(s): Portugués de Brasil para extranjeros, enfocado en la vida real en Brasil","index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/portugues-para-ejecutivos,objective,es,sitemap.xml,200,https://vediums.com/es/portugues-para-ejecutivos,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/preparacion-examen-celpe-bras,objective,es,sitemap.xml,200,https://vediums.com/es/preparacion-examen-celpe-bras,0,sim,https://vediums.com/es/preparacion-examen-celpe-bras,Preparación para el Examen Celpe-Bras — Vedium,"Preparación para el examen Celpe-Bras con portugués para extranjeros: escritura, expresión oral, comprensión auditiva y simulacros guiados.",1 h1(s): Preparación guiada para el examen Celpe-Bras,"index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/es/certificado,institutional,es,sitemap.xml,200,https://vediums.com/es/certificado,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/comunidade,institutional,es,sitemap.xml,200,https://vediums.com/es/comunidade,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/programa-de-indicacao,conversion,es,sitemap.xml,200,https://vediums.com/es/programa-de-indicacao,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/empresas,b2b,es,sitemap.xml,200,https://vediums.com/es/empresas,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/carreiras,institutional,es,sitemap.xml,200,https://vediums.com/es/carreiras,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/diferenciais,institutional,es,sitemap.xml,200,https://vediums.com/es/diferenciais,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/es/metodologia,institutional,es,sitemap.xml,200,https://vediums.com/es/metodologia,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr,homepage,fr,sitemap.xml,200,https://vediums.com/fr,0,sim,https://vediums.com/fr,Vedium - Cours en Ligne et en Direct en Cinq Langues,Apprenez l,0 h1(s),"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",6,ContactPoint;EducationalOrganization;PostalAddress,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/fr/catalogo,course-hub,fr,sitemap.xml,200,https://vediums.com/fr/catalogo,0,sim,https://vediums.com/fr/catalogo,Catalogue de Cours — Cours de Langues en Ligne en Direct | Vedium,"Catalogue de cours en direct Vedium : anglais (A1 à C1), yoruba et portugais pour étrangers (PLE). Professeurs qualifiés et certificat.",0 h1(s),"index, follow, max-image-preview:large",6,ItemList;ListItem,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/fr/sobre,institutional,fr,sitemap.xml,200,https://vediums.com/fr/sobre,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/como-funciona,institutional,fr,sitemap.xml,200,https://vediums.com/fr/como-funciona,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/faq,institutional,fr,sitemap.xml,200,https://vediums.com/fr/faq,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/contato,conversion,fr,sitemap.xml,200,https://vediums.com/fr/contato,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/planos,conversion,fr,sitemap.xml,200,https://vediums.com/fr/planos,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/matricula,conversion,fr,sitemap.xml,200,https://vediums.com/fr/matricula,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/aula-diagnostica,conversion,fr,sitemap.xml,200,https://vediums.com/fr/aula-diagnostica,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/test-de-niveau-de-portugais,conversion,fr,sitemap.xml,200,https://vediums.com/fr/test-de-niveau-de-portugais,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/portugais-pour-etrangers,language-pillar,fr,sitemap.xml,200,https://vediums.com/fr/portugais-pour-etrangers,0,sim,https://vediums.com/fr/portugais-pour-etrangers,Portugais du Brésil pour Étrangers — Cours en Ligne en Direct | Vedium,"Apprenez le portugais du Brésil en ligne avec des cours en direct pour étrangers : conversation réelle, prononciation, vocabulaire quotidien et culture pour vivre, travailler et étudier au Brésil.","1 h1(s): Le portugais du Brésil pour étrangers, centré sur la vie réelle au Brésil","index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/fr/portugais-pour-cadres,objective,fr,sitemap.xml,200,https://vediums.com/fr/portugais-pour-cadres,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/preparation-examen-celpe-bras,objective,fr,sitemap.xml,200,https://vediums.com/fr/preparation-examen-celpe-bras,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/cours-anglais-en-ligne-en-direct,language-pillar,fr,sitemap.xml,200,https://vediums.com/fr/cours-anglais-en-ligne-en-direct,0,sim,https://vediums.com/fr/cours-anglais-en-ligne-en-direct,Cours d'Anglais en Ligne en Direct (A1 à C1) — Vedium,Cours d,1 h1(s): Apprenez l'anglais en ligne en cours en direct avec un vrai professeur,"index, follow, max-image-preview:large",7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/fr/anglais-entretien-embauche,objective,fr,sitemap.xml,200,https://vediums.com/fr/anglais-entretien-embauche,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/anglais-developpeurs-informatique,objective,fr,sitemap.xml,200,https://vediums.com/fr/anglais-developpeurs-informatique,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/anglais-des-affaires,objective,fr,sitemap.xml,200,https://vediums.com/fr/anglais-des-affaires,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/anglais-pour-voyager,objective,fr,sitemap.xml,200,https://vediums.com/fr/anglais-pour-voyager,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/anglais-service-client,objective,fr,sitemap.xml,200,https://vediums.com/fr/anglais-service-client,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/certificado,institutional,fr,sitemap.xml,200,https://vediums.com/fr/certificado,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/comunidade,institutional,fr,sitemap.xml,200,https://vediums.com/fr/comunidade,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/programa-de-indicacao,conversion,fr,sitemap.xml,200,https://vediums.com/fr/programa-de-indicacao,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/empresas,b2b,fr,sitemap.xml,200,https://vediums.com/fr/empresas,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/carreiras,institutional,fr,sitemap.xml,200,https://vediums.com/fr/carreiras,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/diferenciais,institutional,fr,sitemap.xml,200,https://vediums.com/fr/diferenciais,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/fr/metodologia,institutional,fr,sitemap.xml,200,https://vediums.com/fr/metodologia,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/de,homepage,de,sitemap.xml,200,https://vediums.com/de,0,sim,https://vediums.com/de,Vedium - Live-Onlinekurse in fünf Sprachen,"Lernen Sie Englisch (Niveau A1 bis C1) und Yoruba mit Vedium: Live-Unterricht mit qualifizierten Lehrkräften, Abschlusszertifikat und echter Lernbegleitung. Starten Sie noch heute Ihren Weg zur Sprachsicherheit.",0 h1(s),"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",6,ContactPoint;EducationalOrganization;PostalAddress,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/de/catalogo,course-hub,de,sitemap.xml,200,https://vediums.com/de/catalogo,0,sim,https://vediums.com/de/catalogo,Kursverzeichnis — Live Online Sprachkurse | Vedium,"Vedium Live-Kursverzeichnis: Englisch (A1 bis C1), Yoruba und Portugiesisch für Ausländer (PLE). Qualifizierte Lehrkräfte und Zertifikat.",0 h1(s),"index, follow, max-image-preview:large",6,ItemList;ListItem,"CONFIRMADO EM PRODUCAO (amostra detalhada, verificado em 2026-08-24)."
https://vediums.com/de/sobre,institutional,de,sitemap.xml,200,https://vediums.com/de/sobre,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/de/como-funciona,institutional,de,sitemap.xml,200,https://vediums.com/de/como-funciona,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
https://vediums.com/de/faq,institutional,de,sitemap.xml,200,https://vediums.com/de/faq,0,,,,,,,,,"CONFIRMADO EM PRODUCAO: HTTP 200 sem redirect (--max-redirs 0), verificado em lote em 2026-08-24. Demais campos nao amostrados individualmente -- ver seo-snapshot.csv para a amostra detalhada."
