url,title,title_length,meta_description,meta_description_length,canonical,h1_count,h1,robots,language,hreflang_count,schema_types,breadcrumb_present,og_title,og_description,og_image,twitter_card,status,notes
https://vediums.com/preparatorio-celpe-bras,Preparatório Celpe-Bras — Vedium,32,"Preparação para Celpe-Bras com português para estrangeiros, escrita, fala, compreensão e simulados orientados.",110,https://vediums.com/preparatorio-celpe-bras,1,Preparação orientada para o Celpe-Bras,"index, follow, max-image-preview:large",pt-BR,7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,sim,Preparatório Celpe-Bras — Vedium,"Preparação para Celpe-Bras com português para estrangeiros, escrita, fala, compreensão e simulados orientados.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,summary_large_image,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/es/preparacion-examen-celpe-bras,Preparación para el Examen Celpe-Bras — Vedium,46,"Preparación para el examen Celpe-Bras con portugués para extranjeros: escritura, expresión oral, comprensión auditiva y simulacros guiados.",139,https://vediums.com/es/preparacion-examen-celpe-bras,1,Preparación guiada para el examen Celpe-Bras,"index, follow, max-image-preview:large",es,7,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,sim,Preparación para el Examen Celpe-Bras — Vedium,"Preparación para el examen Celpe-Bras con portugués para extranjeros: escritura, expresión oral, comprensión auditiva y simulacros guiados.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,summary_large_image,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/ioruba-cultura-e-ancestralidade,"Iorubá, Cultura e Ancestralidade — Vedium",41,"Aprenda iorubá online com contexto cultural, ancestralidade, saudações, pronúncia e prática guiada ao vivo.",107,https://vediums.com/ioruba-cultura-e-ancestralidade,1,"Iorubá para aprender língua, memória e cultura","index, follow, max-image-preview:large",pt-BR,5,Answer;BreadcrumbList;Course;FAQPage;ListItem;Organization;Question,sim,"Iorubá, Cultura e Ancestralidade — Vedium","Aprenda iorubá online com contexto cultural, ancestralidade, saudações, pronúncia e prática guiada ao vivo.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,summary_large_image,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/blog,"Dicas de idiomas, cultura e aprendizado | Blog Vedium",53,"Conteúdos sobre inglês, espanhol, hebraico, iorubá e português para estrangeiros, com dicas práticas, cultura, aprendizagem online e orientação para quem estuda idiomas com aulas ao vivo.",187,https://vediums.com/blog,1,"Blog da Vedium: idiomas, cultura e aprendizado","index, follow, max-image-preview:large",pt-BR,0,Blog;BreadcrumbList;ListItem;Organization,sim,"Blog da Vedium: idiomas, cultura e aprendizado","Conteúdos sobre inglês, espanhol, hebraico, iorubá e português para estrangeiros, com dicas práticas, cultura, aprendizagem online e orientação para quem estuda idiomas com aulas ao vivo.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/en/blog,Brazilian Portuguese guides for expats | Vedium Blog,52,"Free guides on Brazilian Portuguese for expats, relocation and everyday life in Brazil, written by Vedium",105,https://vediums.com/en/blog,1,Vedium Blog: Brazilian Portuguese for expats and relocation,"index, follow, max-image-preview:large",en,0,Blog;BreadcrumbList;ListItem;Organization,sim,Vedium Blog: Brazilian Portuguese for expats and relocation,"Free guides on Brazilian Portuguese for expats, relocation and everyday life in Brazil, written by Vedium",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/es/blog,Guías de portugués brasileño para expatriados | Vedium,54,"Guías gratuitas de portugués brasileño para expatriados y vida diaria en Brasil, escritas por el equipo de profesores de Vedium.",128,https://vediums.com/es/blog,1,Blog de Vedium: Portugués brasileño para expatriados,"index, follow, max-image-preview:large",es,0,Blog;BreadcrumbList;ListItem;Organization,sim,Blog de Vedium: Portugués brasileño para expatriados,"Guías gratuitas de portugués brasileño para expatriados y vida diaria en Brasil, escritas por el equipo de profesores de Vedium.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/blog/ingles,"Inglês para carreira, viagens e conversas reais | Vedium",56,"Conteúdos para quem deseja aprender inglês com clareza, entender como o idioma funciona e evoluir nível a nível.",112,https://vediums.com/blog/ingles,1,"Inglês para carreira, viagens e conversas reais","index, follow, max-image-preview:large",pt-BR,0,Answer;Blog;BreadcrumbList;CollectionPage;FAQPage;ListItem;Organization;Question,sim,"Inglês para carreira, viagens e conversas reais | Vedium","Conteúdos para quem deseja aprender inglês com clareza, entender como o idioma funciona e evoluir nível a nível.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/blog/ioruba,"Iorubá: idioma, cultura e ancestralidade com respeito | Vedium",62,"Guias sobre o idioma iorubá (alfabeto, tons, saudações, números e cultura) pensados para quem está começando do zero.",117,https://vediums.com/blog/ioruba,1,"Iorubá: idioma, cultura e ancestralidade com respeito","index, follow, max-image-preview:large",pt-BR,0,Answer;Blog;BreadcrumbList;CollectionPage;FAQPage;ListItem;Organization;Question,sim,"Iorubá: idioma, cultura e ancestralidade com respeito | Vedium","Guias sobre o idioma iorubá (alfabeto, tons, saudações, números e cultura) pensados para quem está começando do zero.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/sobre,Sobre a Vedium - Escola de Idiomas Online ao Vivo,49,"Conheça a Vedium: escola online com aulas ao vivo de inglês, espanhol, hebraico, iorubá e português para estrangeiros, professores e certificado.",145,https://vediums.com/sobre,0,,"index, follow, max-image-preview:large",pt-BR,6,AboutPage;EducationalOrganization,nao,Sobre a Vedium — Escola de Idiomas Online ao Vivo,"Aulas ao vivo de inglês, espanhol, hebraico, iorubá e português para estrangeiros.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/imprensa,Vedium para Imprensa e Parcerias | Informações Institucionais,61,"Informações institucionais verificáveis sobre a Vedium, seu catálogo de idiomas online ao vivo e contatos para imprensa e parcerias.",132,https://vediums.com/imprensa,1,Vedium para imprensa e parcerias,"index, follow, max-image-preview:large",pt-BR,2,AboutPage;EducationalOrganization,nao,Vedium para Imprensa e Parcerias | Informações Institucionais,"Informações institucionais verificáveis sobre a Vedium, seu catálogo de idiomas online ao vivo e contatos para imprensa e parcerias.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/como-funciona,Como funciona - Vedium,22,"Entenda em 3 passos como estudar idiomas online ao vivo na Vedium: teste de nivel, aula diagnostica e plano de estudo.",118,https://vediums.com/como-funciona,1,Da duvida ao plano de estudo,"index, follow, max-image-preview:large",pt-BR,6,HowTo;HowToStep;Organization,nao,Como funciona — Vedium,"Teste de nivel, aula diagnostica e aulas ao vivo com acompanhamento.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/en/sobre,About Vedium — Live Online Language School,42,"Get to know Vedium: an online language school with live classes, qualified teachers and a certificate. English (A1 to C1) and Yoruba, from beginner to advanced.",160,https://vediums.com/en/sobre,0,,"index, follow, max-image-preview:large",en,6,,nao,About Vedium — Live Online Language School,An online language school with live classes: English (A1 to C1) and Yoruba.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/diferenciais,Diferenciais - Vedium,21,"Conheça os diferenciais da Vedium: aulas 100% ao vivo, professores qualificados, sem contrato de fidelidade, certificado de conclusão e suporte de verdade.",155,https://vediums.com/diferenciais,1,O que muda de verdade na hora de aprender um idioma,"index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;ListItem;WebPage,sim,Diferenciais — Vedium,"Aulas ao vivo, professor qualificado, sem fidelidade e certificado de conclusão.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/metodologia,Metodologia - Vedium,20,"Conheça a metodologia da Vedium: aulas ao vivo em turma compatível com seu nível, foco em conversação real desde a primeira aula e evolução por níveis, do básico ao avançado.",174,https://vediums.com/metodologia,1,"Aula ao vivo, conversação real e evolução por nível","index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;HowTo;HowToStep;ListItem,sim,Metodologia — Vedium,"Aulas ao vivo, conversação desde o início, turma compatível com seu nível e evolução por etapas.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/empresas,Vedium para Empresas — treinamento de idiomas em equipe,55,"Aulas ao vivo de inglês, iorubá e português para estrangeiros para equipes: diagnóstico por colaborador, turmas por nível e objetivo, e relatório de progresso para o gestor.",173,https://vediums.com/empresas,1,"Sua equipe fluente em idiomas, com aulas 100% ao vivo","index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;ListItem;Organization;Service,sim,Vedium para Empresas — treinamento de idiomas em equipe,"Aulas ao vivo de inglês, iorubá e português para estrangeiros para equipes: diagnóstico por colaborador, turmas por nível e objetivo, e relatório de progresso para o gestor.",https://images.unsplash.com/photo-1522071820081-009f0129c71c?w=1200&h=630&fit=crop&q=80,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/en/empresas,Vedium for Companies — team language training,45,"Live English, Yoruba and Portuguese-for-foreigners classes for teams: per-employee diagnostics, classes grouped by level and goal, and progress reports for managers.",165,https://vediums.com/en/empresas,1,"Your team fluent in languages, with 100% live classes","index, follow, max-image-preview:large",en,6,Organization;Service,nao,Vedium for Companies — team language training,"Live English, Yoruba and Portuguese-for-foreigners classes for teams: per-employee diagnostics, classes grouped by level and goal, and progress reports for managers.",https://images.unsplash.com/photo-1522071820081-009f0129c71c?w=1200&h=630&fit=crop&q=80,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/matricula,Matrícula - Vedium,18,"Escolha idioma, nível e plano antes de seguir para a plataforma Vedium, onde login e checkout são concluídos com segurança.",123,https://vediums.com/matricula,1,Escolha a trilha antes de entrar na plataforma,"index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;ListItem;WebPage,sim,Matrícula — Vedium,Do diagnóstico ao curso: escolha sua trilha e siga para a plataforma.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/planos,Planos - Vedium,15,"Compare planos de aulas ao vivo da Vedium por frequência, objetivo e ritmo de estudo antes de seguir para a matrícula.",118,https://vediums.com/planos,1,Escolha a frequência certa para seu objetivo,"index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;ListItem;WebPage,sim,Planos — Vedium,Entenda qual frequência combina melhor com seu objetivo de idioma.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/teste-de-nivel,Teste de Nível de Português para Estrangeiros - Vedium,54,"Faça um teste gratuito de português para estrangeiros com gramática, leitura, escuta, escrita e fala para estimar seu nível CEFR A1 a C1.",137,https://vediums.com/teste-de-nivel,1,Descubra seu nível de português antes de começar as aulas,"index, follow, max-image-preview:large",pt-BR,6,Organization;WebPage,nao,Teste de Nível de Português para Estrangeiros — Vedium,Descubra seu nível inicial de português e receba orientação para escolher a trilha certa na Vedium.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/teste-de-nivel-ingles,Teste de Nível de Inglês - Vedium,33,"Faça um teste gratuito de inglês com gramática, leitura, escuta, escrita e fala para estimar seu nível CEFR A1 a C1.",116,https://vediums.com/teste-de-nivel-ingles,1,Descubra seu nível de inglês antes de escolher a trilha,"index, follow, max-image-preview:large",pt-BR,0,Organization;WebPage,nao,Teste de Nível de Inglês — Vedium,Descubra seu nível de inglês e receba orientação para escolher a trilha certa na Vedium.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/en/portuguese-placement-test,Brazilian Portuguese Placement Test — Vedium,44,"Take a free Brazilian Portuguese placement test with grammar, reading, listening, writing and speaking to estimate your CEFR level from A1 to C1.",145,https://vediums.com/en/portuguese-placement-test,1,Find out your Brazilian Portuguese level before you start classes,"index, follow, max-image-preview:large",en,6,Organization;WebPage,nao,Brazilian Portuguese Placement Test — Vedium,Find out your Portuguese level and get guidance on the right track to join at Vedium.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/aula-diagnostica,Aula diagnóstica - Vedium,25,"Agende uma aula diagnóstica para confirmar nível, objetivo, frequência e melhor plano antes da matrícula na Vedium.",115,https://vediums.com/aula-diagnostica,1,Confirme seu nível com orientação humana,"index, follow, max-image-preview:large",pt-BR,6,BreadcrumbList;ListItem;Organization;Service,sim,Aula diagnóstica — Vedium,Confirme seu nível e receba orientação antes de escolher o plano.,https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/termos,Termos de Uso e Contratação - Vedium,36,"Termos de Uso e Contratação da Vedium: cadastro, planos, pagamento, aulas ao vivo, cancelamento e propriedade intelectual.",122,https://vediums.com/termos,1,Termos de Uso e Contratação,"index, follow",pt-BR,0,,nao,,,,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/privacidade,Política de Privacidade - Vedium,32,"Como a Vedium coleta, usa e protege dados pessoais em conformidade com a LGPD. Direitos dos titulares, DPO e canais de contato.",127,https://vediums.com/privacidade,1,Política de Privacidade,"index, follow",pt-BR,0,,nao,,,,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/cookies,Política de Cookies - Vedium,28,"Como a Vedium usa cookies necessários, de analytics e de marketing, e como gerenciar suas preferências a qualquer momento.",122,https://vediums.com/cookies,1,Política de Cookies,"index, follow",pt-BR,0,,nao,,,,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/cancelamento-reembolso,Cancelamento e Reembolso - Vedium,33,"Regras de cancelamento de assinatura, direito de arrependimento de 7 dias corridos e reembolso na Vedium. Sem fidelidade, sem multa.",132,https://vediums.com/cancelamento-reembolso,1,Política de Cancelamento e Reembolso,"index, follow",pt-BR,0,,nao,,,,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/carreiras,Trabalhe Conosco - Vedium,25,"Trabalhe na Vedium: vagas para professores de inglês, iorubá, português para estrangeiros, hebraico, espanhol e mais, além de atendimento, marketing e vendas. Envie sua candidatura.",181,https://vediums.com/carreiras,1,Faça parte do time Vedium,"index, follow, max-image-preview:large",pt-BR,7,BreadcrumbList;ListItem,sim,Trabalhe Conosco - Vedium,"Trabalhe na Vedium: vagas para professores de inglês, iorubá, português para estrangeiros, hebraico, espanhol e mais, além de atendimento, marketing e vendas. Envie sua candidatura.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/contato,Contato - Vedium,16,"Fale com a Vedium: WhatsApp, e-mail e suporte ao aluno. Atendimento 100% online, em todo o Brasil. Tire suas dúvidas sobre os cursos de Inglês e Iorubá.",152,https://vediums.com/contato,0,,"index, follow, max-image-preview:large",pt-BR,6,,nao,Contato — Vedium,"Fale com a Vedium: WhatsApp, e-mail e suporte ao aluno. Atendimento 100% online.",https://vediums.com/assets/vedium_core/vedium_assets/images/logos/Logo-color-quadrada.png,,CONFIRMADO EM PRODUCAO (2026-08-24),
https://vediums.com/certificado,Verificar certificado - Vedium,30,Verifique a autenticidade de certificados Vedium por código. Cada certificado tem QR code e link de verificação único.,118,https://vediums.com/certificado,1,🏆 Verificar Certificado,"index, follow",pt-BR,6,,nao,,,,,CONFIRMADO EM PRODUCAO (2026-08-24),
