current_url,new_url,status_current,action,redirect_code,target_url,current_title,new_title,canonical,cluster,pillar,language,published_at_original,published_at_audit,date_conflict,index_status,notes
/blog/ioruba/como-ouvir-cantigas-em-ioruba-com-mais-atencao-ao-significado,/blog/ioruba/como-ouvir-cantigas-em-ioruba-com-mais-atencao-ao-significado,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),REVIEW,301,/blog/ioruba/como-ouvir-cantigas-em-ioruba-com-mais-atencao-ao-significado,Como ouvir cantigas em iorubá com mais atenção ao significado,Como ouvir cantigas em iorubá com mais atenção ao significado,/blog/ioruba/como-ouvir-cantigas-em-ioruba-com-mais-atencao-ao-significado,Iorubá,/curso-de-ioruba-online,pt-BR,2025-02-21,2025-02-21,NO,index (não verificado individualmente por robots/sitemap nesta sessão),Marcado REVISAR na auditoria (Iorubá -- revisão do professor responsável antes de manter indexado).
/blog/ioruba/o-papel-da-oralidade-no-aprendizado-do-ioruba,/blog/ioruba/o-papel-da-oralidade-no-aprendizado-do-ioruba,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/o-papel-da-oralidade-no-aprendizado-do-ioruba,O papel da oralidade no aprendizado do iorubá,O papel da oralidade no aprendizado do iorubá,/blog/ioruba/o-papel-da-oralidade-no-aprendizado-do-ioruba,Iorubá,/curso-de-ioruba-online,pt-BR,2025-02-14,2025-02-14,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/checklist-para-escolher-sua-primeira-turma-de-ingles-online-ao-vivo,/blog/ingles/checklist-para-escolher-sua-primeira-turma-de-ingles-online-ao-vivo,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/checklist-para-escolher-sua-primeira-turma-de-ingles-online-ao-vivo,Checklist para escolher sua primeira turma de inglês online ao vivo,Checklist para escolher sua primeira turma de inglês online ao vivo,/blog/ingles/checklist-para-escolher-sua-primeira-turma-de-ingles-online-ao-vivo,Inglês,/curso-de-ingles-online,pt-BR,2026-07-06,2026-07-06,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-evitar-a-estagnacao-no-nivel-intermediario-de-ingles,/blog/ingles/como-evitar-a-estagnacao-no-nivel-intermediario-de-ingles,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-evitar-a-estagnacao-no-nivel-intermediario-de-ingles,Como evitar a estagnação no nível intermediário de inglês,Como evitar a estagnação no nível intermediário de inglês,/blog/ingles/como-evitar-a-estagnacao-no-nivel-intermediario-de-ingles,Inglês,/curso-de-ingles-online,pt-BR,2026-05-25,2026-05-25,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-melhorar-o-listening-usando-situacoes-reais-do-trabalho,/blog/ingles/como-melhorar-o-listening-usando-situacoes-reais-do-trabalho,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-melhorar-o-listening-usando-situacoes-reais-do-trabalho,Como melhorar o listening usando situações reais do trabalho,Como melhorar o listening usando situações reais do trabalho,/blog/ingles/como-melhorar-o-listening-usando-situacoes-reais-do-trabalho,Inglês,/curso-de-ingles-online,pt-BR,2025-02-10,2025-02-10,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-sair-do-verbo-to-be-e-comecar-a-formar-frases-uteis,/blog/ingles/como-sair-do-verbo-to-be-e-comecar-a-formar-frases-uteis,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-sair-do-verbo-to-be-e-comecar-a-formar-frases-uteis,Como sair do verbo to be e começar a formar frases úteis,Como sair do verbo to be e começar a formar frases úteis,/blog/ingles/como-sair-do-verbo-to-be-e-comecar-a-formar-frases-uteis,Inglês,/curso-de-ingles-online,pt-BR,2025-03-03,2025-03-03,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/ingles-para-entrevista-de-emprego-perguntas-e-respostas-que-voce-precisa-treinar,/blog/ingles/ingles-para-entrevista-de-emprego-perguntas-e-respostas-que-voce-precisa-treinar,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/ingles-para-entrevista-de-emprego-perguntas-e-respostas-que-voce-precisa-treinar,Inglês para entrevista de emprego: perguntas e respostas que você precisa ,Inglês para entrevista de emprego: perguntas e respostas que você precisa ,/blog/ingles/ingles-para-entrevista-de-emprego-perguntas-e-respostas-que-voce-precisa-treinar,Inglês,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2025-02-03,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/ingles/ingles-para-reunioes-frases-para-participar-sem-travar,/blog/ingles/ingles-para-reunioes-frases-para-participar-sem-travar,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/ingles-para-reunioes-frases-para-participar-sem-travar,Inglês para reuniões: frases para participar sem travar,Inglês para reuniões: frases para participar sem travar,/blog/ingles/ingles-para-reunioes-frases-para-participar-sem-travar,Inglês,/curso-de-ingles-online,pt-BR,2025-02-17,2025-02-17,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/os-erros-que-travam-brasileiros-no-ingles-basico,/blog/ingles/os-erros-que-travam-brasileiros-no-ingles-basico,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/os-erros-que-travam-brasileiros-no-ingles-basico,Os erros que travam brasileiros no inglês básico,Os erros que travam brasileiros no inglês básico,/blog/ingles/os-erros-que-travam-brasileiros-no-ingles-basico,Inglês,/curso-de-ingles-online,pt-BR,2025-01-27,2025-01-27,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-criar-uma-rotina-de-estudo-de-ingles-com-pouco-tempo-por-semana,/blog/ingles/como-criar-uma-rotina-de-estudo-de-ingles-com-pouco-tempo-por-semana,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-criar-uma-rotina-de-estudo-de-ingles-com-pouco-tempo-por-semana,Como criar uma rotina de estudo de inglês com pouco tempo por semana,Como criar uma rotina de estudo de inglês com pouco tempo por semana,/blog/ingles/como-criar-uma-rotina-de-estudo-de-ingles-com-pouco-tempo-por-semana,Inglês,/curso-de-ingles-online,pt-BR,2025-01-20,2025-01-20,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/espanhol/por-que-brasileiro-entende-espanhol-mas-trava-para-falar,/blog/espanhol/por-que-brasileiro-entende-espanhol-mas-trava-para-falar,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/espanhol/por-que-brasileiro-entende-espanhol-mas-trava-para-falar,"Por que brasileiro entende espanhol, mas trava para falar","Por que brasileiro entende espanhol, mas trava para falar",/blog/espanhol/por-que-brasileiro-entende-espanhol-mas-trava-para-falar,Espanhol,/curso-de-espanhol-online,pt-BR,2025-02-24,2025-02-24,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/brazilian-portuguese-for-doctors-clinics-and-emergencies,/blog/brazilian-portuguese/brazilian-portuguese-for-doctors-clinics-and-emergencies,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/brazilian-portuguese-for-doctors-clinics-and-emergencies,"Brazilian Portuguese for doctors, clinics and emergencies","Brazilian Portuguese for doctors, clinics and emergencies",/blog/brazilian-portuguese/brazilian-portuguese-for-doctors-clinics-and-emergencies,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-02-18,2025-02-18,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/brazilian-portuguese-for-supermarket-pharmacy-and-daily-errands,/blog/brazilian-portuguese/brazilian-portuguese-for-supermarket-pharmacy-and-daily-errands,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/brazilian-portuguese-for-supermarket-pharmacy-and-daily-errands,"Brazilian Portuguese for supermarket, pharmacy and daily errands","Brazilian Portuguese for supermarket, pharmacy and daily errands",/blog/brazilian-portuguese/brazilian-portuguese-for-supermarket-pharmacy-and-daily-errands,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-01-28,2025-01-28,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/how-to-learn-portuguese-for-brazil-when-you-already-speak-another-romance-language,/blog/brazilian-portuguese/how-to-learn-portuguese-for-brazil-when-you-already-speak-another-romance-language,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),REVIEW,301,/blog/brazilian-portuguese/how-to-learn-portuguese-for-brazil-when-you-already-speak-another-romance-language,How to learn Portuguese for Brazil when you already speak another Romance ,How to learn Portuguese for Brazil when you already speak another Romance ,/blog/brazilian-portuguese/how-to-learn-portuguese-for-brazil-when-you-already-speak-another-romance-language,Brazilian Portuguese,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2026-05-20,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"DUPLICATE_CANDIDATE: mesmo topico de [learn-portuguese-for-brazil-through-cultural-situations-not-isolated-grammar] -- decisao humana necessaria (KEEP/MERGE+301/CANONICAL REVIEW) | Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/brazilian-portuguese/how-to-understand-brazilian-addresses-neighborhoods-and-directions,/blog/brazilian-portuguese/how-to-understand-brazilian-addresses-neighborhoods-and-directions,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/how-to-understand-brazilian-addresses-neighborhoods-and-directions,"How to understand Brazilian addresses, neighborhoods and directions","How to understand Brazilian addresses, neighborhoods and directions",/blog/brazilian-portuguese/how-to-understand-brazilian-addresses-neighborhoods-and-directions,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-02-25,2025-02-25,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/learn-portuguese-for-brazil-through-cultural-situations-not-isolated-grammar,/blog/brazilian-portuguese/learn-portuguese-for-brazil-through-cultural-situations-not-isolated-grammar,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),REVIEW,301,/blog/brazilian-portuguese/learn-portuguese-for-brazil-through-cultural-situations-not-isolated-grammar,"Learn Portuguese for Brazil through cultural situations, not isolated ","Learn Portuguese for Brazil through cultural situations, not isolated ",/blog/brazilian-portuguese/learn-portuguese-for-brazil-through-cultural-situations-not-isolated-grammar,Brazilian Portuguese,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2025-02-12,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"DUPLICATE_CANDIDATE: mesmo topico de [how-to-learn-portuguese-for-brazil-when-you-already-speak-another-romance-language] -- decisao humana necessaria (KEEP/MERGE+301/CANONICAL REVIEW) | Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/brazilian-portuguese/portuguese-for-opening-a-bank-account-in-brazil,/blog/brazilian-portuguese/portuguese-for-opening-a-bank-account-in-brazil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/portuguese-for-opening-a-bank-account-in-brazil,Portuguese for opening a bank account in Brazil,Portuguese for opening a bank account in Brazil,/blog/brazilian-portuguese/portuguese-for-opening-a-bank-account-in-brazil,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-02-11,2025-02-11,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/portuguese-for-renting-an-apartment-in-brazil,/blog/brazilian-portuguese/portuguese-for-renting-an-apartment-in-brazil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/portuguese-for-renting-an-apartment-in-brazil,Portuguese for renting an apartment in Brazil,Portuguese for renting an apartment in Brazil,/blog/brazilian-portuguese/portuguese-for-renting-an-apartment-in-brazil,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-01-21,2025-01-21,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/what-to-expect-from-a-structured-portuguese-course-for-foreigners,/blog/brazilian-portuguese/what-to-expect-from-a-structured-portuguese-course-for-foreigners,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/what-to-expect-from-a-structured-portuguese-course-for-foreigners,What to expect from a structured Portuguese course for foreigners,What to expect from a structured Portuguese course for foreigners,/blog/brazilian-portuguese/what-to-expect-from-a-structured-portuguese-course-for-foreigners,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2026-07-07,2026-07-07,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/portugues-brasileno/portugues-brasileno-para-hispanohablantes-errores-que-parecen-pequenos,/blog/portugues-brasileno/portugues-brasileno-para-hispanohablantes-errores-que-parecen-pequenos,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/portugues-brasileno/portugues-brasileno-para-hispanohablantes-errores-que-parecen-pequenos,Portugués brasileño para hispanohablantes: errores que parecen pequeños,Portugués brasileño para hispanohablantes: errores que parecen pequeños,/blog/portugues-brasileno/portugues-brasileno-para-hispanohablantes-errores-que-parecen-pequenos,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",es-ES,2025-01-22,2025-01-22,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/apprendre-le-portugais-du-bresil-avec-des-cours-en-direct,/blog/apprendre-le-portugais-du-bresil-avec-des-cours-en-direct,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,,,Apprendre le portugais du Brésil avec des cours en direct,Apprendre le portugais du Brésil avec des cours en direct,/blog/apprendre-le-portugais-du-bresil-avec-des-cours-en-direct,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",fr-FR,2025-02-19,2025-02-19,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/comment-choisir-un-cours-de-portugais-bresilien-pour-etrangers,/blog/comment-choisir-un-cours-de-portugais-bresilien-pour-etrangers,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,,,Comment choisir un cours de portugais brésilien pour étrangers,Comment choisir un cours de portugais brésilien pour étrangers,/blog/comment-choisir-un-cours-de-portugais-bresilien-pour-etrangers,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",fr-FR,2026-07-08,2026-07-08,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/portugiesisch-fur-brasilien-mit-live-unterricht-lernen,/blog/portugiesisch-fur-brasilien-mit-live-unterricht-lernen,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,,,Portugiesisch für Brasilien mit Live-Unterricht lernen,Portugiesisch für Brasilien mit Live-Unterricht lernen,/blog/portugiesisch-fur-brasilien-mit-live-unterricht-lernen,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",de-DE,2025-02-26,2025-02-26,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/portugues-brasileno/aprender-portugues-de-brasil-con-clases-en-vivo-y-practica-real,/blog/portugues-brasileno/aprender-portugues-de-brasil-con-clases-en-vivo-y-practica-real,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/portugues-brasileno/aprender-portugues-de-brasil-con-clases-en-vivo-y-practica-real,Aprender portugués de Brasil con clases en vivo y práctica real,Aprender portugués de Brasil con clases en vivo y práctica real,/blog/portugues-brasileno/aprender-portugues-de-brasil-con-clases-en-vivo-y-practica-real,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",es-ES,2025-03-05,2025-03-05,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/aula-de-ingles-online-ao-vivo-como-funciona-e-para-quem-vale-a-pena,/blog/ingles/aula-de-ingles-online-ao-vivo-como-funciona-e-para-quem-vale-a-pena,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/aula-de-ingles-online-ao-vivo-como-funciona-e-para-quem-vale-a-pena,Aula de inglês online ao vivo: como funciona e para quem vale a pena,Aula de inglês online ao vivo: como funciona e para quem vale a pena,/blog/ingles/aula-de-ingles-online-ao-vivo-como-funciona-e-para-quem-vale-a-pena,Inglês,/curso-de-ingles-online,pt-BR,2026-07-13,2026-07-13,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brasilianisches-portugiesisch-fur-beruf-und-alltag-in-brasilien,/blog/brasilianisches-portugiesisch-fur-beruf-und-alltag-in-brasilien,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),REVIEW,,,Brasilianisches Portugiesisch für Beruf und Alltag in Brasilien,Brasilianisches Portugiesisch für Beruf und Alltag in Brasilien,/blog/brasilianisches-portugiesisch-fur-beruf-und-alltag-in-brasilien,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",de-DE,2025-04-09,2025-04-09,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"DUPLICATE_CANDIDATE: mesmo topico de [brasilianisches-portugiesisch-fur-auswanderer-die-wichtigsten-grundlagen, brasilianisches-portugiesisch-fur-fuhrungskrafte-und-manager] -- decisao humana necessaria (KEEP/MERGE+301/CANONICAL REVIEW)"
/blog/brazilian-portuguese/brazilian-portuguese-for-international-students-choosing-a-city-in-brazil,/blog/brazilian-portuguese/brazilian-portuguese-for-international-students-choosing-a-city-in-brazil,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/brazilian-portuguese-for-international-students-choosing-a-city-in-brazil,Brazilian Portuguese for international students choosing a city in Brazil,Brazilian Portuguese for international students choosing a city in Brazil,/blog/brazilian-portuguese/brazilian-portuguese-for-international-students-choosing-a-city-in-brazil,"PLE (multilíngue -- frente congelada, ver Diagnóstico)","REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-03-26,2025-03-26,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/brazilian-portuguese-pronunciation-sounds-that-confuse-english-speakers,/blog/brazilian-portuguese/brazilian-portuguese-pronunciation-sounds-that-confuse-english-speakers,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/brazilian-portuguese-pronunciation-sounds-that-confuse-english-speakers,Brazilian Portuguese pronunciation: sounds that confuse English speakers,Brazilian Portuguese pronunciation: sounds that confuse English speakers,/blog/brazilian-portuguese/brazilian-portuguese-pronunciation-sounds-that-confuse-english-speakers,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-03-18,2025-03-18,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-estudar-phrasal-verbs-sem-decorar-listas-infinitas,/blog/ingles/como-estudar-phrasal-verbs-sem-decorar-listas-infinitas,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-estudar-phrasal-verbs-sem-decorar-listas-infinitas,Como estudar phrasal verbs sem decorar listas infinitas,Como estudar phrasal verbs sem decorar listas infinitas,/blog/ingles/como-estudar-phrasal-verbs-sem-decorar-listas-infinitas,Inglês,/curso-de-ingles-online,pt-BR,2025-04-07,2025-04-07,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/hebraico/como-funciona-a-alfabetizacao-em-hebraico-do-zero,/blog/hebraico/como-funciona-a-alfabetizacao-em-hebraico-do-zero,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/hebraico/como-funciona-a-alfabetizacao-em-hebraico-do-zero,Como funciona a alfabetização em hebraico do zero,Como funciona a alfabetização em hebraico do zero,/blog/hebraico/como-funciona-a-alfabetizacao-em-hebraico-do-zero,Hebraico,/curso-de-hebraico-online,pt-BR,2025-04-23,2025-04-23,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ioruba/como-perguntar-nome-origem-e-bem-estar-em-ioruba,/blog/ioruba/como-perguntar-nome-origem-e-bem-estar-em-ioruba,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/como-perguntar-nome-origem-e-bem-estar-em-ioruba,"Como perguntar nome, origem e bem-estar em iorubá","Como perguntar nome, origem e bem-estar em iorubá",/blog/ioruba/como-perguntar-nome-origem-e-bem-estar-em-ioruba,Iorubá,/curso-de-ioruba-online,pt-BR,2025-04-11,2025-04-11,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/como-usar-shadowing-sem-copiar-sotaque-de-forma-artificial,/blog/ingles/como-usar-shadowing-sem-copiar-sotaque-de-forma-artificial,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/como-usar-shadowing-sem-copiar-sotaque-de-forma-artificial,Como usar shadowing sem copiar sotaque de forma artificial,Como usar shadowing sem copiar sotaque de forma artificial,/blog/ingles/como-usar-shadowing-sem-copiar-sotaque-de-forma-artificial,Inglês,/curso-de-ingles-online,pt-BR,2025-03-24,2025-03-24,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ingles/curso-de-ingles-com-professor-ao-vivo-o-que-muda-na-evolucao-da-fala,/blog/ingles/curso-de-ingles-com-professor-ao-vivo-o-que-muda-na-evolucao-da-fala,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ingles/curso-de-ingles-com-professor-ao-vivo-o-que-muda-na-evolucao-da-fala,Curso de inglês com professor ao vivo: o que muda na evolução da fala,Curso de inglês com professor ao vivo: o que muda na evolução da fala,/blog/ingles/curso-de-ingles-com-professor-ao-vivo-o-que-muda-na-evolucao-da-fala,Inglês,REVIEW: pilar não identificado,REVIEW: idioma não confirmado,2026-07-15,,NO,index (não verificado individualmente por robots/sitemap nesta sessão),"Sem correspondência direta na auditoria de 94 (Publicados_Auditoria) -- não cruzado, confiar apenas no dado do código."
/blog/ioruba/dias-da-semana-e-expressoes-de-tempo-em-ioruba,/blog/ioruba/dias-da-semana-e-expressoes-de-tempo-em-ioruba,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/dias-da-semana-e-expressoes-de-tempo-em-ioruba,Dias da semana e expressões de tempo em iorubá,Dias da semana e expressões de tempo em iorubá,/blog/ioruba/dias-da-semana-e-expressoes-de-tempo-em-ioruba,Iorubá,/curso-de-ioruba-online,pt-BR,2025-04-04,2025-04-04,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/ioruba/erros-comuns-de-pronuncia-que-alteram-palavras-em-ioruba,/blog/ioruba/erros-comuns-de-pronuncia-que-alteram-palavras-em-ioruba,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/ioruba/erros-comuns-de-pronuncia-que-alteram-palavras-em-ioruba,Erros comuns de pronúncia que alteram palavras em iorubá,Erros comuns de pronúncia que alteram palavras em iorubá,/blog/ioruba/erros-comuns-de-pronuncia-que-alteram-palavras-em-ioruba,Iorubá,/curso-de-ioruba-online,pt-BR,2025-03-07,2025-03-07,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/espanhol/falsos-cognatos-em-espanhol-que-mais-confundem-brasileiros,/blog/espanhol/falsos-cognatos-em-espanhol-que-mais-confundem-brasileiros,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/espanhol/falsos-cognatos-em-espanhol-que-mais-confundem-brasileiros,Falsos cognatos em espanhol que mais confundem brasileiros,Falsos cognatos em espanhol que mais confundem brasileiros,/blog/espanhol/falsos-cognatos-em-espanhol-que-mais-confundem-brasileiros,Espanhol,/curso-de-espanhol-online,pt-BR,2025-04-02,2025-04-02,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/hebraico/hebraico-moderno-x-hebraico-biblico-entenda-a-diferenca,/blog/hebraico/hebraico-moderno-x-hebraico-biblico-entenda-a-diferenca,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/hebraico/hebraico-moderno-x-hebraico-biblico-entenda-a-diferenca,Hebraico moderno x hebraico bíblico: entenda a diferença,Hebraico moderno x hebraico bíblico: entenda a diferença,/blog/hebraico/hebraico-moderno-x-hebraico-biblico-entenda-a-diferenca,Hebraico,/curso-de-hebraico-online,pt-BR,2025-03-14,2025-03-14,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/how-to-handle-small-talk-with-brazilians-in-portuguese,/blog/brazilian-portuguese/how-to-handle-small-talk-with-brazilians-in-portuguese,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/how-to-handle-small-talk-with-brazilians-in-portuguese,How to handle small talk with Brazilians in Portuguese,How to handle small talk with Brazilians in Portuguese,/blog/brazilian-portuguese/how-to-handle-small-talk-with-brazilians-in-portuguese,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-04-08,2025-04-08,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/how-to-introduce-yourself-professionally-in-brazilian-portuguese,/blog/brazilian-portuguese/how-to-introduce-yourself-professionally-in-brazilian-portuguese,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/how-to-introduce-yourself-professionally-in-brazilian-portuguese,How to introduce yourself professionally in Brazilian Portuguese,How to introduce yourself professionally in Brazilian Portuguese,/blog/brazilian-portuguese/how-to-introduce-yourself-professionally-in-brazilian-portuguese,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-03-11,2025-03-11,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
/blog/brazilian-portuguese/how-to-learn-brazilian-portuguese-without-relying-only-on-apps,/blog/brazilian-portuguese/how-to-learn-brazilian-portuguese-without-relying-only-on-apps,LIVE (ver nota de verificação em 24-blog-source-of-truth.md),KEEP EXACT,301,/blog/brazilian-portuguese/how-to-learn-brazilian-portuguese-without-relying-only-on-apps,How to learn Brazilian Portuguese without relying only on apps,How to learn Brazilian Portuguese without relying only on apps,/blog/brazilian-portuguese/how-to-learn-brazilian-portuguese-without-relying-only-on-apps,PLE (inglês),"REVIEW: planilha cita /en/brazilian-portuguese-course-online, não confirmado por HTTP nesta sessão",en-US,2025-04-22,2025-04-22,NO,index (não verificado individualmente por robots/sitemap nesta sessão),
